timestamp,round,phase,loss,accuracy,num_clients,total_examples
2025-11-18 17:04:28,1,train,3.8708598084096675,0.04358461191838374,20,4497
2025-11-18 17:04:29,1,evaluate,3.881637087018471,0.05905511909289154,20,508
2025-11-18 17:04:31,2,train,3.750213405941231,0.05981765606862878,20,4497
2025-11-18 17:04:32,2,evaluate,3.6720073316979596,0.04724409486585128,20,508
2025-11-18 17:04:34,3,train,3.6540457120810133,0.06159662065974919,20,4497
2025-11-18 17:04:34,3,evaluate,3.6661073166554368,0.0354330712988034,20,508
2025-11-18 17:04:36,4,train,3.6167746736442936,0.06426506562993901,20,4497
2025-11-18 17:04:37,4,evaluate,3.657718806285558,0.09055118234901446,20,508
2025-11-18 17:04:39,5,train,3.598336718998036,0.10473649143718708,20,4497
2025-11-18 17:04:40,5,evaluate,3.6080291163264295,0.17125984631830782,20,508
2025-11-18 17:04:42,6,train,3.52437859220931,0.15054480878444468,20,4497
2025-11-18 17:04:43,6,evaluate,3.5219169540668096,0.18897638126738428,20,508
2025-11-18 17:04:45,7,train,3.402402599573082,0.16433177847305033,20,4497
2025-11-18 17:04:45,7,evaluate,3.3806613791645983,0.23031496794850337,20,508
2025-11-18 17:04:47,8,train,3.208527581649858,0.24149433097124684,20,4497
2025-11-18 17:04:48,8,evaluate,3.152366827322742,0.29921260411579775,20,508
2025-11-18 17:04:50,9,train,2.968992983894611,0.2937513915186117,20,4497
2025-11-18 17:04:51,9,evaluate,2.9385071089417916,0.34448819487230986,20,508
2025-11-18 17:04:53,10,train,2.7410943482699914,0.3471203002103679,20,4497
2025-11-18 17:04:53,10,evaluate,2.7364326473765486,0.37007874570141625,20,508
2025-11-18 17:04:55,11,train,2.5385742719793205,0.3711363155231599,20,4497
2025-11-18 17:04:56,11,evaluate,2.6137574941623867,0.3602362284803484,20,508
2025-11-18 17:04:58,12,train,2.3591727070578314,0.4185012249263202,20,4497
2025-11-18 17:04:59,12,evaluate,2.442656311463183,0.41732283916295043,20,508
2025-11-18 17:05:01,13,train,2.206567755825975,0.44785413106256045,20,4497
2025-11-18 17:05:01,13,evaluate,2.33714732891462,0.43110236513802386,20,508
2025-11-18 17:05:03,14,train,2.0623015787486425,0.48832554833900144,20,4497
2025-11-18 17:05:04,14,evaluate,2.21939931739503,0.4370078788850251,20,508
2025-11-18 17:05:06,15,train,1.939528796257696,0.5052257138396571,20,4497
2025-11-18 17:05:06,15,evaluate,2.104572732734868,0.46653543565216965,20,508
2025-11-18 17:05:08,16,train,1.8243469177470464,0.5359128302459004,20,4497
2025-11-18 17:05:09,16,evaluate,2.0079385023417435,0.4940944919142667,20,508
2025-11-18 17:05:11,17,train,1.7207349650404415,0.5630420274818795,20,4497
2025-11-18 17:05:12,17,evaluate,1.9547530972347484,0.5059055172669606,20,508
2025-11-18 17:05:14,18,train,1.6552652609674354,0.5761618928058905,20,4497
2025-11-18 17:05:14,18,evaluate,1.8749383348883606,0.5157480345173614,20,508
2025-11-18 17:05:16,19,train,1.58082131504986,0.6010673823212421,20,4497
2025-11-18 17:05:17,19,evaluate,1.8146378272983033,0.525590553322411,20,508
2025-11-18 17:05:19,20,train,1.4992559529527814,0.611518794135144,20,4497
2025-11-18 17:05:19,20,evaluate,1.7489125669354528,0.5433070956487355,20,508
2025-11-18 17:05:21,21,train,1.4364873918263361,0.6290860609900084,20,4497
2025-11-18 17:05:22,21,evaluate,1.6912490881568805,0.5511811088154636,20,508
2025-11-18 17:05:24,22,train,1.4011106871752732,0.6344229519725084,20,4497
2025-11-18 17:05:24,22,evaluate,1.653687346579991,0.5374015828403901,20,508
2025-11-18 17:05:27,23,train,1.325781443634907,0.6522125813970042,20,4497
2025-11-18 17:05:27,23,evaluate,1.6112908876435024,0.5669291408395204,20,508
2025-11-18 17:05:29,24,train,1.2971045929563292,0.6553257780788685,20,4497
2025-11-18 17:05:30,24,evaluate,1.5648118831862614,0.5649606359638567,20,508
2025-11-18 17:05:32,25,train,1.2456545112582083,0.6668890368177649,20,4497
2025-11-18 17:05:32,25,evaluate,1.5319934114227145,0.5708661457802368,20,508
2025-11-18 17:05:34,26,train,1.217294431657878,0.6800088924329918,20,4497
2025-11-18 17:05:35,26,evaluate,1.4771994736602927,0.5925196924899506,20,508
2025-11-18 17:05:37,27,train,1.1373597849520785,0.6911274222684007,20,4497
2025-11-18 17:05:37,27,evaluate,1.4341029976824606,0.6023622139936357,20,508
2025-11-18 17:05:39,28,train,1.1108686820729616,0.7064709815285538,20,4497
2025-11-18 17:05:40,28,evaluate,1.4150022172083065,0.5944881923203393,20,508
2025-11-18 17:05:43,29,train,1.072834624113813,0.7093617973100723,20,4497
2025-11-18 17:05:43,29,evaluate,1.3764503011259976,0.6102362293310053,20,508
2025-11-18 17:05:45,30,train,1.060412652218954,0.7113631262444167,20,4497
2025-11-18 17:05:46,30,evaluate,1.370358339034197,0.6161417383260614,20,508
2025-11-18 17:05:48,31,train,1.0277671954593104,0.716922392467671,20,4497
2025-11-18 17:05:48,31,evaluate,1.3317508268954716,0.6141732357383713,20,508
2025-11-18 17:05:50,32,train,0.995638328988154,0.730042250163825,20,4497
2025-11-18 17:05:51,32,evaluate,1.3009905160998736,0.6299212712823875,20,508
2025-11-18 17:05:53,33,train,0.9679721788430123,0.7351567755414561,20,4497
2025-11-18 17:05:53,33,evaluate,1.2755683026327862,0.6358267802774437,20,508
2025-11-18 17:05:55,34,train,0.9335349106990101,0.7384923304720458,20,4497
2025-11-18 17:05:56,34,evaluate,1.2639048229462988,0.6338582737004663,20,508
