timestamp,round,phase,loss,accuracy,num_clients,total_examples
2025-11-24 15:56:33,1,train,3.385803415989681,0.09455040872036112,20,3670
2025-11-24 15:56:34,1,evaluate,3.792802907865968,0.0335731417994848,20,417
2025-11-24 15:56:41,2,train,3.359877711160956,0.09427793056016397,20,3670
2025-11-24 15:56:42,2,evaluate,3.652028095236213,0.0335731417994848,20,417
2025-11-24 15:56:48,3,train,3.1203381559829295,0.20953678445692608,20,3670
2025-11-24 15:56:49,3,evaluate,3.5021586503913933,0.15827338251886036,20,417
2025-11-24 15:56:55,4,train,2.188586090501063,0.43896457999538663,20,3670
2025-11-24 15:56:56,4,evaluate,2.8924679759023286,0.35011990979421054,20,417
2025-11-24 15:57:02,5,train,1.4360939950644158,0.5972752075591594,20,3670
2025-11-24 15:57:03,5,evaluate,2.4739967536011473,0.42206235347891885,20,417
2025-11-24 15:57:09,6,train,1.0358459734949168,0.6989100916021851,20,3670
2025-11-24 15:57:10,6,evaluate,2.1619731588043467,0.48201439535017493,20,417
2025-11-24 15:57:16,7,train,0.7697228924942277,0.7869209793185667,20,3670
2025-11-24 15:57:17,7,evaluate,1.9225904438421308,0.5443645143251625,20,417
2025-11-24 15:57:23,8,train,0.630179999675348,0.829155309729745,20,3670
2025-11-24 15:57:24,8,evaluate,1.7319556611904996,0.5803357380614292,20,417
2025-11-24 15:57:30,9,train,0.5196990507987279,0.8588555889168618,20,3670
2025-11-24 15:57:31,9,evaluate,1.6421107165247417,0.585131898701048,20,417
2025-11-24 15:57:37,10,train,0.4191554337415124,0.8880109053054362,20,3670
2025-11-24 15:57:38,10,evaluate,1.536188570429667,0.604316552694467,20,417
2025-11-24 15:57:45,11,train,0.3574391938563264,0.9128065431962546,20,3670
2025-11-24 15:57:46,11,evaluate,1.48036104712269,0.6211031245813667,20,417
2025-11-24 15:57:54,12,train,0.32315424643761453,0.915258853506977,20,3670
2025-11-24 15:57:54,12,evaluate,1.4073857302002484,0.6306954472899723,20,417
2025-11-24 15:58:01,13,train,0.27648503980129874,0.9335149860674419,20,3670
2025-11-24 15:58:01,13,evaluate,1.3683028762860836,0.6426858578225692,20,417
2025-11-24 15:58:08,14,train,0.24645091094259344,0.9386920962736457,20,3670
2025-11-24 15:58:09,14,evaluate,1.3075388627086613,0.6450839415728618,20,417
2025-11-24 15:58:15,15,train,0.21674584862890295,0.948501362024276,20,3670
2025-11-24 15:58:16,15,evaluate,1.2859150890252,0.6546762649961513,20,417
2025-11-24 15:58:22,16,train,0.19060420473321907,0.956948227599791,20,3670
2025-11-24 15:58:23,16,evaluate,1.2723812535226489,0.6690647549909368,20,417
2025-11-24 15:58:30,17,train,0.17351215591385188,0.9604904630041252,20,3670
2025-11-24 15:58:30,17,evaluate,1.2303428332582653,0.6714628359539617,20,417
2025-11-24 15:58:37,18,train,0.1644973812294916,0.9640327003086621,20,3670
2025-11-24 15:58:37,18,evaluate,1.240177994294704,0.69544365101581,20,417
2025-11-24 15:58:44,19,train,0.1547055868853178,0.9629427754586659,20,3670
2025-11-24 15:58:45,19,evaluate,1.184191824006234,0.6978417396259536,20,417
2025-11-24 15:58:52,20,train,0.1345494169244487,0.971934607941708,20,3670
2025-11-24 15:58:53,20,evaluate,1.196466355015048,0.7050359786557351,20,417
