timestamp,round,phase,loss,accuracy,num_clients,total_examples
2025-11-24 15:46:45,1,train,3.3211300297749298,0.16251893528249195,20,4621
2025-11-24 15:46:46,1,evaluate,3.993329983596364,0.0478011476762778,20,523
2025-11-24 15:46:54,2,train,2.150898749243772,0.49989179682226004,20,4621
2025-11-24 15:46:54,2,evaluate,2.971806961081452,0.2868068852314074,20,523
2025-11-24 15:47:02,3,train,0.8956900774026634,0.7597922532492916,20,4621
2025-11-24 15:47:03,3,evaluate,2.00270738929909,0.46653920407789845,20,523
2025-11-24 15:47:11,4,train,0.5039341367573171,0.8617182485444854,20,4621
2025-11-24 15:47:12,4,evaluate,1.6915841716881237,0.5334608068771618,20,523
2025-11-24 15:47:19,5,train,0.34616455186164063,0.9047825139622956,20,4621
2025-11-24 15:47:20,5,evaluate,1.5641519747546253,0.5850860469085992,20,523
2025-11-24 15:47:28,6,train,0.28462374928167333,0.9231768030543472,20,4621
2025-11-24 15:47:28,6,evaluate,1.4751773465203966,0.6080305960392632,20,523
2025-11-24 15:47:36,7,train,0.23653985177011774,0.9305345181442654,20,4621
2025-11-24 15:47:37,7,evaluate,1.4290262613424152,0.6290631014889331,20,523
2025-11-24 15:47:45,8,train,0.19821858697415068,0.9471975838794927,20,4621
2025-11-24 15:47:45,8,evaluate,1.357090160905973,0.6443594670774376,20,523
2025-11-24 15:47:53,9,train,0.16334461438993797,0.9584505531313718,20,4621
2025-11-24 15:47:53,9,evaluate,1.351020108787325,0.6558317405743307,20,523
2025-11-24 15:48:01,10,train,0.16150733724388047,0.9549880945380698,20,4621
2025-11-24 15:48:02,10,evaluate,1.3022568974622577,0.665391976515946,20,523
2025-11-24 15:48:09,11,train,0.1467215067674151,0.9610473928165704,20,4621
2025-11-24 15:48:10,11,evaluate,1.2715423903205427,0.6692160628237415,20,523
2025-11-24 15:48:18,12,train,0.1331593145835428,0.9638606366773778,20,4621
2025-11-24 15:48:18,12,evaluate,1.2429011233905989,0.6787762989505527,20,523
2025-11-24 15:48:27,13,train,0.1320471337358948,0.96386063484577,20,4621
2025-11-24 15:48:27,13,evaluate,1.2295720478658694,0.6845124364753982,20,523
2025-11-24 15:48:35,14,train,0.11713896425522734,0.9673230902144104,20,4621
2025-11-24 15:48:35,14,evaluate,1.199518884915011,0.6826003875091928,20,523
2025-11-24 15:48:43,15,train,0.09469463545172033,0.9725167666826122,20,4621
2025-11-24 15:48:44,15,evaluate,1.2063516599498334,0.6864244775778933,20,523
2025-11-24 15:48:52,16,train,0.12041721496955964,0.9686215113081784,20,4621
2025-11-24 15:48:52,16,evaluate,1.1862761748110586,0.692160617866434,20,523
2025-11-24 15:49:01,17,train,0.09061674057898829,0.9725167682304497,20,4621
2025-11-24 15:49:01,17,evaluate,1.176289587814083,0.7036328844255972,20,523
2025-11-24 15:49:09,18,train,0.08661695059491259,0.977277642990237,20,4621
2025-11-24 15:49:09,18,evaluate,1.1649466696592408,0.6998087935591291,20,523
2025-11-24 15:49:17,19,train,0.11075308803953449,0.9746808030728628,20,4621
2025-11-24 15:49:18,19,evaluate,1.1452965775137878,0.6978967498353973,20,523
2025-11-24 15:49:26,20,train,0.08741788131589369,0.9766284324755996,20,4621
2025-11-24 15:49:26,20,evaluate,1.1241099829883465,0.7055449313404,20,523
